"label.csv_policies.customer","label.csv_policies.state","fact.csv_policies.customer_lifetime_value","label.csv_policies.coverage","label.csv_policies.education","effective_to_date","label.csv_policies.employmentstatus","label.csv_policies.gender","fact.csv_policies.income","label.csv_policies.marital_status","fact.csv_policies.monthly_premium_auto","label.csv_policies.policy_type","label.csv_policies.renew_offer_type","label.csv_policies.sales_channel","fact.csv_policies.total_claim_amount","label.csv_policies.vehicle_class","label.csv_policies.vehicle_size"
"FB95495","California","5677.642084","Basic","College","08/12/2015","Employed","M","53078","Single","73","Personal Auto","Offer1","Branch","764.221884","Four-Door Car","Medsize"
"PE59735","Oregon","22952.06778","Extended","High School or Below","09/15/2015","Disabled","F","20031","Married","86","Personal Auto","Offer1","Branch","109.69048","Four-Door Car","Medsize"
"WR73970","Arizona","2960.567044","Basic","Bachelor","09/20/2015","Employed","M","92070","Married","74","Corporate Auto","Offer3","Branch","368.669336","Four-Door Car","Medsize"
"JD15492","Oregon","2446.681538","Basic","High School or Below","08/04/2015","Employed","F","44509","Married","61","Personal Auto","Offer3","Call Center","226.731454","Four-Door Car","Medsize"
"OF46381","California","7659.71722","Basic","High School or Below","09/06/2015","Unemployed","M","0","Single","73","Personal Auto","Offer1","Agent","525.6","Two-Door Car","Small"
"GP85044","Arizona","4533.733641","Basic","Bachelor","09/12/2015","Employed","M","91967","Married","113","Special Auto","Offer1","Agent","156.736745","SUV","Medsize"
"OO64005","Oregon","2355.281389","Basic","Bachelor","09/13/2015","Unemployed","F","0","Married","63","Personal Auto","Offer1","Branch","302.4","Four-Door Car","Small"
"VB42222","Nevada","14316.84569","Premium","Bachelor","08/07/2015","Employed","F","97379","Divorced","119","Personal Auto","Offer1","Web","354.764801","Four-Door Car","Medsize"
"ZR79373","Arizona","10179.71704","Premium","Bachelor","08/05/2015","Retired","F","14290","Married","271","Personal Auto","Offer1","Agent","1300.8","Luxury SUV","Medsize"
"KH12081","Arizona","8129.511","Basic","High School or Below","09/26/2015","Unemployed","F","0","Divorced","119","Personal Auto","Offer2","Branch","729.405742","SUV","Large"
"WV64743","Washington","13272.22792","Basic","High School or Below","09/10/2015","Unemployed","M","0","Single","194","Personal Auto","Offer3","Call Center","1396.8","Luxury Car","Medsize"
"ZT58755","Oregon","17817.46464","Basic","High School or Below","09/11/2015","Unemployed","F","0","Married","68","Personal Auto","Offer1","Agent","256.916302","Four-Door Car","Medsize"
"WX52894","Nevada","25002.01883","Basic","College","08/10/2015","Employed","M","21927","Married","71","Personal Auto","Offer2","Call Center","128.624785","Four-Door Car","Medsize"
"EO51920","Oregon","19955.25713","Extended","High School or Below","08/31/2015","Employed","F","69096","Married","99","Corporate Auto","Offer1","Agent","64.669515","Four-Door Car","Medsize"
"AQ34238","Oregon","4606.26977","Basic","Bachelor","09/27/2015","Unemployed","M","0","Single","72","Corporate Auto","Offer1","Call Center","518.4","Four-Door Car","Medsize"
"EI10204","Oregon","15114.40241","Basic","High School or Below","08/19/2015","Medical Leave","F","28513","Married","100","Personal Auto","Offer2","Call Center","480","SUV","Medsize"
"GY23881","Oregon","4782.349875","Basic","High School or Below","09/28/2015","Employed","M","81687","Single","61","Personal Auto","Offer2","Call Center","292.8","Four-Door Car","Medsize"
"FL59259","Nevada","6317.373557","Extended","High School or Below","09/02/2015","Medical Leave","F","13792","Divorced","87","Personal Auto","Offer1","Web","620.19254","Four-Door Car","Medsize"
"RN45606","Nevada","16224.54182","Extended","High School or Below","09/13/2015","Employed","F","32184","Married","136","Personal Auto","Offer1","Branch","266.146673","SUV","Medsize"
"OJ64812","Washington","9585.501257","Extended","Bachelor","09/25/2015","Employed","M","26432","Single","88","Personal Auto","Offer1","Branch","422.4","Four-Door Car","Medsize"
"AK11669","Arizona","10130.93442","Extended","Doctor","08/17/2015","Employed","F","59232","Divorced","85","Corporate Auto","Offer3","Branch","408","Two-Door Car","Medsize"
"EM53324","Oregon","7343.52792","Basic","College","09/15/2015","Unemployed","F","0","Single","72","Personal Auto","Offer1","Branch","345.6","Four-Door Car","Medsize"
"JE99638","Arizona","7699.632103","Basic","Bachelor","09/03/2015","Medical Leave","M","23577","Married","68","Personal Auto","Offer2","Agent","91.815153","Four-Door Car","Medsize"
"LR69185","Nevada","5739.823806","Extended","College","08/14/2015","Unemployed","M","0","Single","80","Personal Auto","Offer2","Agent","848.201438","Four-Door Car","Medsize"
"AS55478","Oregon","3874.86854","Extended","Bachelor","09/23/2015","Employed","M","26670","Married","98","Corporate Auto","Offer4","Call Center","541.229321","Four-Door Car","Small"
"OB52091","Washington","8112.323843","Basic","Bachelor","09/09/2015","Employed","M","87403","Divorced","68","Personal Auto","Offer1","Agent","456.290338","Four-Door Car","Medsize"
"AM28777","Oregon","2707.429536","Basic","College","08/04/2015","Employed","F","51455","Married","67","Personal Auto","Offer2","Agent","11.046789","Four-Door Car","Medsize"
"AQ70385","Oregon","5686.961001","Basic","High School or Below","08/13/2015","Employed","M","30242","Married","72","Personal Auto","Offer2","Branch","48.288036","Four-Door Car","Medsize"
"FL22732","Oregon","7381.623005","Basic","Bachelor","09/14/2015","Employed","M","64311","Married","62","Personal Auto","Offer4","Agent","157.174836","Four-Door Car","Medsize"
"JD75068","Oregon","2724.262292","Basic","College","09/14/2015","Unemployed","F","0","Married","70","Corporate Auto","Offer1","Agent","405.384524","Four-Door Car","Medsize"
"MM70762","Arizona","9075.768214","Basic","Master","08/26/2015","Employed","M","37722","Single","116","Personal Auto","Offer1","Agent","158.077504","Sports Car","Medsize"
"JT46803","Oregon","2756.543334","Basic","Bachelor","08/09/2015","Employed","F","42336","Single","69","Personal Auto","Offer3","Web","25.605349","Four-Door Car","Medsize"
"VO25938","Oregon","8382.478392","Basic","Bachelor","08/27/2015","Employed","M","25998","Married","71","Personal Auto","Offer2","Call Center","791.878042","Four-Door Car","Medsize"
"FP31685","Oregon","7868.0982","Basic","Bachelor","09/05/2015","Employed","F","24887","Single","68","Personal Auto","Offer2","Agent","326.4","Four-Door Car","Medsize"
"LP69867","Oregon","2851.645994","Extended","High School or Below","08/12/2015","Unemployed","M","0","Single","82","Personal Auto","Offer1","Agent","590.4","Four-Door Car","Medsize"
"BX88330","Washington","7615.369665","Basic","College","08/19/2015","Employed","F","90918","Single","64","Personal Auto","Offer3","Agent","163.411884","Four-Door Car","Medsize"
"QQ86648","Oregon","5658.531248","Basic","High School or Below","08/20/2015","Employed","M","78834","Married","72","Personal Auto","Offer2","Call Center","345.6","Two-Door Car","Small"
"VE80757","Oregon","4307.464888","Basic","Bachelor","08/22/2015","Unemployed","M","0","Single","62","Personal Auto","Offer3","Branch","434.26667","Two-Door Car","Medsize"
"BE69929","Arizona","4820.704584","Basic","College","09/01/2015","Employed","F","27872","Married","61","Personal Auto","Offer2","Branch","186.857059","Two-Door Car","Medsize"
"BM31989","Arizona","8754.16043","Premium","College","09/18/2015","Employed","M","24012","Married","112","Personal Auto","Offer2","Agent","82.211282","Four-Door Car","Medsize"
"HW27766","Arizona","7259.328982","Extended","College","09/06/2015","Medical Leave","M","16367","Married","94","Personal Auto","Offer1","Branch","515.569363","Four-Door Car","Medsize"
"BC90645","California","2675.029491","Basic","Master","09/01/2015","Employed","F","55479","Single","68","Personal Auto","Offer2","Branch","117.964245","Four-Door Car","Medsize"
"GC36679","Oregon","3305.129877","Extended","High School or Below","08/25/2015","Employed","M","40778","Single","86","Personal Auto","Offer2","Web","412.8","Four-Door Car","Medsize"
"VI74176","Arizona","8984.040021","Extended","High School or Below","09/22/2015","Unemployed","M","0","Single","137","Personal Auto","Offer2","Agent","1532.080871","SUV","Medsize"
"BX24569","California","3567.503755","Basic","Bachelor","08/07/2015","Unemployed","M","0","Married","102","Personal Auto","Offer2","Agent","660.430456","SUV","Medsize"
"DR32525","Arizona","23747.46699","Extended","College","09/25/2015","Unemployed","M","0","Single","96","Personal Auto","Offer3","Agent","460.8","Four-Door Car","Medsize"
"CP76842","Nevada","3352.87052","Extended","College","09/14/2015","Employed","F","95438","Married","83","Corporate Auto","Offer2","Call Center","99.223092","Two-Door Car","Medsize"
"IH20118","Oregon","5169.49937","Basic","High School or Below","09/26/2015","Medical Leave","M","12430","Single","73","Personal Auto","Offer2","Call Center","350.4","Four-Door Car","Medsize"
"DA20472","California","8564.768226","Basic","High School or Below","09/17/2015","Employed","M","95697","Married","107","Personal Auto","Offer2","Agent","178.006524","Sports Car","Medsize"
"DN67273","Oregon","8028.484649","Basic","High School or Below","08/08/2015","Unemployed","F","0","Single","74","Personal Auto","Offer1","Agent","532.8","Two-Door Car","Small"
"ZZ20738","California","9000.439546","Basic","High School or Below","08/28/2015","Employed","F","28108","Married","114","Personal Auto","Offer4","Agent","547.2","Sports Car","Medsize"
"AS18084","California","11638.89947","Basic","College","08/26/2015","Medical Leave","F","25370","Married","102","Personal Auto","Offer1","Branch","489.6","Sports Car","Large"
"FY21364","California","7376.795372","Basic","Bachelor","09/22/2015","Unemployed","M","0","Single","105","Corporate Auto","Offer2","Agent","756","SUV","Medsize"
"LL73047","California","7892.088107","Basic","High School or Below","08/26/2015","Disabled","F","28672","Divorced","71","Personal Auto","Offer1","Branch","340.8","Four-Door Car","Medsize"
"CG15505","California","19160.98994","Extended","Master","09/20/2015","Employed","F","22705","Divorced","239","Personal Auto","Offer2","Agent","1294.700423","Luxury SUV","Medsize"
"ZZ22047","Washington","5548.031892","Basic","Bachelor","08/13/2015","Employed","M","67798","Divorced","69","Corporate Auto","Offer1","Agent","331.2","Four-Door Car","Medsize"
"NG56399","Arizona","8319.5292","Basic","High School or Below","08/07/2015","Employed","M","61367","Divorced","70","Personal Auto","Offer3","Branch","498.533231","Two-Door Car","Medsize"
"MD45928","Arizona","13770.97618","Premium","High School or Below","09/01/2015","Employed","F","59207","Single","116","Personal Auto","Offer1","Agent","556.8","Four-Door Car","Medsize"
"OV29928","Washington","5225.253777","Basic","College","09/24/2015","Employed","F","67423","Married","65","Corporate Auto","Offer3","Agent","293.308765","Four-Door Car","Medsize"
"OR28030","California","16979.79757","Basic","Bachelor","08/17/2015","Employed","M","35095","Divorced","73","Corporate Auto","Offer2","Call Center","525.6","Two-Door Car","Small"
"LO48748","Oregon","7485.356469","Extended","Master","08/30/2015","Employed","F","26380","Single","96","Personal Auto","Offer2","Web","177.36984","Four-Door Car","Large"
"FX95323","Oregon","2639.644171","Basic","College","08/31/2015","Employed","M","88731","Married","66","Personal Auto","Offer4","Agent","148.971857","Four-Door Car","Medsize"
"AG85127","Oregon","8085.448545","Basic","Bachelor","08/14/2015","Employed","M","61409","Married","68","Special Auto","Offer3","Web","264.040157","Four-Door Car","Medsize"
"JN33628","California","12316.79698","Premium","Bachelor","09/22/2015","Unemployed","M","0","Married","167","Personal Auto","Offer2","Branch","1985.999807","SUV","Small"
"QU69375","Nevada","5568.947534","Extended","High School or Below","08/01/2015","Unemployed","M","0","Single","79","Corporate Auto","Offer1","Agent","407.440238","Two-Door Car","Medsize"
"FM37864","California","3571.82831","Extended","Bachelor","08/09/2015","Employed","F","74931","Divorced","89","Personal Auto","Offer1","Agent","230.84972","Two-Door Car","Large"
"IL23615","Oregon","3350.244285","Extended","College","09/21/2015","Employed","M","74770","Single","86","Personal Auto","Offer2","Branch","412.8","Four-Door Car","Large"
"FZ44411","Arizona","2716.190293","Extended","Bachelor","08/30/2015","Unemployed","M","0","Married","95","Corporate Auto","Offer2","Call Center","619.267164","Four-Door Car","Medsize"
"JE32215","California","38887.9034","Premium","Bachelor","09/14/2015","Employed","F","44299","Married","107","Personal Auto","Offer2","Branch","180.085807","Two-Door Car","Medsize"
"FQ88964","Arizona","2272.447229","Basic","College","09/25/2015","Unemployed","M","0","Single","71","Personal Auto","Offer3","Call Center","390.498822","Two-Door Car","Large"
"WW22291","California","2849.252467","Basic","Master","09/16/2015","Employed","M","63326","Divorced","72","Personal Auto","Offer2","Call Center","361.564021","Four-Door Car","Medsize"
"EV39637","Oregon","5328.320299","Basic","High School or Below","09/12/2015","Unemployed","F","0","Single","73","Personal Auto","Offer1","Branch","794.445585","Four-Door Car","Medsize"
"TG36139","California","4679.977728","Extended","High School or Below","09/10/2015","Disabled","F","21720","Single","128","Corporate Auto","Offer4","Branch","837.905079","SUV","Medsize"
"XN25550","Oregon","5345.201117","Extended","College","08/02/2015","Employed","M","55571","Married","135","Personal Auto","Offer4","Agent","904.813121","SUV","Medsize"
"NG94966","California","2437.084486","Basic","College","09/27/2015","Employed","M","34759","Divorced","61","Personal Auto","Offer2","Agent","302.353842","Four-Door Car","Large"
"AD28349","Arizona","4637.544647","Basic","High School or Below","09/23/2015","Unemployed","M","0","Divorced","68","Personal Auto","Offer1","Call Center","352.130674","Four-Door Car","Medsize"
"VZ56705","Oregon","8804.584902","Basic","Bachelor","09/25/2015","Employed","M","38638","Married","74","Personal Auto","Offer1","Agent","355.2","Four-Door Car","Medsize"
"TQ82322","California","2438.689804","Basic","Bachelor","09/19/2015","Employed","F","80927","Single","62","Personal Auto","Offer2","Branch","211.660971","Two-Door Car","Medsize"
"CB77819","California","4736.34799","Basic","High School or Below","09/10/2015","Unemployed","M","0","Single","65","Personal Auto","Offer1","Web","585.454243","Two-Door Car","Medsize"
"VG68427","Arizona","5608.155723","Basic","High School or Below","09/17/2015","Employed","M","81914","Married","70","Corporate Auto","Offer4","Branch","198.75466","Four-Door Car","Medsize"
"WO42164","Oregon","6465.223746","Extended","High School or Below","09/07/2015","Unemployed","M","0","Single","92","Personal Auto","Offer1","Call Center","662.4","Four-Door Car","Medsize"
"NL87371","Oregon","2435.245577","Basic","Bachelor","08/23/2015","Unemployed","M","0","Divorced","72","Personal Auto","Offer4","Web","345.6","Two-Door Car","Medsize"
